timestamp,X,Y,Z
38560,-0.7767333984375,-0.60791015625,0.2576904296875
33520,-0.7816162109375,-0.607421875,0.2574462890625
33550,-0.7845458984375,-0.6075439453125,0.2578125
33590,-0.787109375,-0.6075439453125,0.258544921875
33630,-0.7889404296875,-0.6058349609375,0.2596435546875
33670,-0.789306640625,-0.605712890625,0.2586669921875
33710,-0.7889404296875,-0.605712890625,0.2584228515625
33750,-0.7886962890625,-0.605224609375,0.2579345703125
33790,-0.7896728515625,-0.601806640625,0.25830078125
33830,-0.7894287109375,-0.5989990234375,0.25830078125
33870,-0.78759765625,-0.5960693359375,0.2574462890625
33910,-0.7857666015625,-0.59423828125,0.2568359375
33950,-0.7799072265625,-0.590087890625,0.2552490234375
33990,-0.7763671875,-0.5885009765625,0.2542724609375
34030,-0.773681640625,-0.587890625,0.2537841796875
34070,-0.7725830078125,-0.587890625,0.2530517578125
34110,-0.7730712890625,-0.58837890625,0.254150390625
34150,-0.77392578125,-0.58935546875,0.25439453125
34190,-0.77685546875,-0.5931396484375,0.257568359375
34230,-0.7777099609375,-0.5955810546875,0.259765625
34270,-0.7777099609375,-0.6004638671875,0.2637939453125
34310,-0.7767333984375,-0.6011962890625,0.2637939453125
34350,-0.7757568359375,-0.602294921875,0.2633056640625
34390,-0.7750244140625,-0.6031494140625,0.262451171875
34430,-0.7740478515625,-0.6044921875,0.2601318359375
34470,-0.774169921875,-0.6043701171875,0.2596435546875
34510,-0.774658203125,-0.60400390625,0.2586669921875
34550,-0.7757568359375,-0.602783203125,0.2567138671875
34590,-0.7774658203125,-0.6025390625,0.2552490234375
34630,-0.7784423828125,-0.6026611328125,0.2537841796875
34670,-0.7786865234375,-0.603271484375,0.2542724609375
34710,-0.77978515625,-0.6058349609375,0.2548828125
34750,-0.7801513671875,-0.607177734375,0.2545166015625
34790,-0.7799072265625,-0.608154296875,0.254150390625
34830,-0.7799072265625,-0.608642578125,0.2535400390625
34870,-0.7789306640625,-0.60986328125,0.25146484375
34910,-0.7769775390625,-0.6104736328125,0.2510986328125
34950,-0.7763671875,-0.6112060546875,0.251708984375
34990,-0.77490234375,-0.6124267578125,0.2510986328125
35030,-0.7720947265625,-0.614990234375,0.251708984375
35070,-0.771728515625,-0.6158447265625,0.2518310546875
35110,-0.771240234375,-0.616455078125,0.250244140625
35150,-0.769775390625,-0.614501953125,0.2452392578125
35190,-0.7694091796875,-0.6126708984375,0.2425537109375
35230,-0.7698974609375,-0.6112060546875,0.2392578125
35270,-0.7725830078125,-0.6107177734375,0.238037109375
35310,-0.7742919921875,-0.6104736328125,0.23681640625
35350,-0.7752685546875,-0.6107177734375,0.2354736328125
35390,-0.77734375,-0.6119384765625,0.2344970703125
35430,-0.778076171875,-0.6119384765625,0.234130859375
35470,-0.77880859375,-0.6119384765625,0.2330322265625
35510,-0.7799072265625,-0.609130859375,0.230712890625
35550,-0.7822265625,-0.607421875,0.2293701171875
35590,-0.7825927734375,-0.60595703125,0.2283935546875
35630,-0.7825927734375,-0.6048583984375,0.2276611328125
35670,-0.781982421875,-0.603759765625,0.226806640625
35710,-0.7818603515625,-0.603515625,0.2259521484375
35750,-0.7821044921875,-0.6041259765625,0.22607421875
35790,-0.7818603515625,-0.6033935546875,0.225830078125
35830,-0.7821044921875,-0.6026611328125,0.2259521484375
35870,-0.782958984375,-0.6025390625,0.2261962890625
35910,-0.78466796875,-0.60205078125,0.2261962890625
35950,-0.7864990234375,-0.6007080078125,0.22607421875
35990,-0.790771484375,-0.5987548828125,0.223876953125
36030,-0.791748046875,-0.596435546875,0.222900390625
36070,-0.7930908203125,-0.59375,0.22216796875
36110,-0.7928466796875,-0.59423828125,0.224365234375
36150,-0.796875,-0.59228515625,0.2227783203125
36190,-0.7977294921875,-0.591064453125,0.2213134765625
36230,-0.7991943359375,-0.5894775390625,0.219970703125
36270,-0.80126953125,-0.5869140625,0.2186279296875
36310,-0.8033447265625,-0.586181640625,0.21826171875
36350,-0.804443359375,-0.586181640625,0.217529296875
36390,-0.8040771484375,-0.5859375,0.217041015625
36430,-0.8023681640625,-0.5885009765625,0.2183837890625
36470,-0.802001953125,-0.5906982421875,0.219970703125
36510,-0.80029296875,-0.5943603515625,0.2210693359375
36550,-0.798095703125,-0.5968017578125,0.2218017578125
36590,-0.794677734375,-0.5980224609375,0.2232666015625
36630,-0.791748046875,-0.5992431640625,0.222900390625
36670,-0.7890625,-0.599365234375,0.2222900390625
36710,-0.7860107421875,-0.599853515625,0.221923828125
36750,-0.7841796875,-0.59814453125,0.2220458984375
36790,-0.7830810546875,-0.597900390625,0.22216796875
36830,-0.7835693359375,-0.59765625,0.2237548828125
36870,-0.7847900390625,-0.597412109375,0.226318359375
36910,-0.7861328125,-0.5977783203125,0.2275390625
36950,-0.7869873046875,-0.5987548828125,0.2283935546875
36990,-0.78759765625,-0.5972900390625,0.2308349609375
37030,-0.7874755859375,-0.5968017578125,0.2305908203125
37070,-0.7864990234375,-0.5970458984375,0.2301025390625
37110,-0.78662109375,-0.5970458984375,0.230224609375
37150,-0.786865234375,-0.59716796875,0.23046875
37190,-0.788330078125,-0.5977783203125,0.2305908203125
37230,-0.7891845703125,-0.597900390625,0.230712890625
37270,-0.789794921875,-0.5975341796875,0.2305908203125
37310,-0.7900390625,-0.597900390625,0.23095703125
37350,-0.7899169921875,-0.597900390625,0.2313232421875
37390,-0.7890625,-0.59765625,0.2314453125
37430,-0.787841796875,-0.597900390625,0.231201171875
37470,-0.7864990234375,-0.597412109375,0.23095703125
37510,-0.783203125,-0.597900390625,0.230712890625
37550,-0.782470703125,-0.598388671875,0.23046875
37590,-0.7822265625,-0.5999755859375,0.2296142578125
37630,-0.7821044921875,-0.6009521484375,0.2298583984375
37670,-0.781982421875,-0.6021728515625,0.2293701171875
37710,-0.7821044921875,-0.60205078125,0.2288818359375
37750,-0.784423828125,-0.602783203125,0.2293701171875
37790,-0.7847900390625,-0.60302734375,0.2294921875
37830,-0.7843017578125,-0.603759765625,0.2296142578125
37870,-0.7840576171875,-0.6043701171875,0.2296142578125
37910,-0.7833251953125,-0.6043701171875,0.2293701171875
37950,-0.7823486328125,-0.6044921875,0.22900390625
37990,-0.78173828125,-0.604248046875,0.2288818359375
38030,-0.78173828125,-0.6041259765625,0.2286376953125
38070,-0.782470703125,-0.6033935546875,0.2296142578125
38110,-0.7835693359375,-0.6029052734375,0.22998046875
38150,-0.78466796875,-0.6021728515625,0.2291259765625
38190,-0.7855224609375,-0.6019287109375,0.229736328125
38230,-0.7864990234375,-0.6004638671875,0.2293701171875
38270,-0.7869873046875,-0.599853515625,0.2296142578125
38310,-0.787109375,-0.5992431640625,0.2301025390625
38350,-0.787109375,-0.5986328125,0.2314453125
38390,-0.7861328125,-0.5986328125,0.2315673828125
38430,-0.7855224609375,-0.59912109375,0.2313232421875
38470,-0.784912109375,-0.599609375,0.231201171875
38510,-0.785400390625,-0.599365234375,0.231201171875
38550,-0.78662109375,-0.5985107421875,0.2305908203125
38590,-0.7882080078125,-0.5970458984375,0.230224609375
38630,-0.7886962890625,-0.595947265625,0.230224609375
38670,-0.7891845703125,-0.59521484375,0.229736328125
38710,-0.7900390625,-0.5946044921875,0.2293701171875
38750,-0.790283203125,-0.5931396484375,0.228271484375
38790,-0.791015625,-0.5933837890625,0.22802734375
38830,-0.7923583984375,-0.593505859375,0.2276611328125
38870,-0.7933349609375,-0.5938720703125,0.2269287109375
38910,-0.7930908203125,-0.5941162109375,0.2266845703125
38950,-0.7933349609375,-0.5946044921875,0.2274169921875
38990,-0.79443359375,-0.595458984375,0.228515625
39030,-0.7950439453125,-0.5958251953125,0.2283935546875
39070,-0.794921875,-0.5963134765625,0.228515625
39110,-0.794189453125,-0.5965576171875,0.2298583984375
39150,-0.79248046875,-0.596923828125,0.2305908203125
39190,-0.7916259765625,-0.5970458984375,0.2314453125
39230,-0.7901611328125,-0.59765625,0.2320556640625
39270,-0.787353515625,-0.5968017578125,0.232177734375
39310,-0.7860107421875,-0.595703125,0.2318115234375
39350,-0.784912109375,-0.593994140625,0.23095703125
39390,-0.7847900390625,-0.5938720703125,0.230224609375
39430,-0.7860107421875,-0.59228515625,0.23095703125
39470,-0.786376953125,-0.591796875,0.2308349609375
39510,-0.7874755859375,-0.5908203125,0.23046875
39550,-0.7882080078125,-0.5902099609375,0.229736328125
39590,-0.789794921875,-0.5902099609375,0.2293701171875
39630,-0.79052734375,-0.5908203125,0.2293701171875
39670,-0.79150390625,-0.5916748046875,0.22998046875
39710,-0.7919921875,-0.593994140625,0.23095703125
39750,-0.7921142578125,-0.594970703125,0.2310791015625
39790,-0.7921142578125,-0.595458984375,0.231201171875
39830,-0.7921142578125,-0.5948486328125,0.2308349609375
39870,-0.7928466796875,-0.59375,0.2305908203125
39910,-0.7928466796875,-0.5931396484375,0.22998046875
39950,-0.7926025390625,-0.592041015625,0.22998046875
39990,-0.79052734375,-0.5928955078125,0.2298583984375
40030,-0.7899169921875,-0.5931396484375,0.229736328125
40070,-0.7891845703125,-0.59423828125,0.230224609375
40110,-0.7869873046875,-0.5966796875,0.232177734375
40150,-0.7852783203125,-0.597412109375,0.232421875
40190,-0.785888671875,-0.59814453125,0.232421875
40230,-0.787109375,-0.597900390625,0.2315673828125
40270,-0.7869873046875,-0.59716796875,0.2315673828125
40310,-0.7879638671875,-0.595947265625,0.2314453125
40350,-0.788330078125,-0.5953369140625,0.232421875
40390,-0.78857421875,-0.5965576171875,0.2335205078125
40430,-0.7882080078125,-0.596923828125,0.234130859375
40470,-0.787353515625,-0.5982666015625,0.23388671875
40510,-0.7862548828125,-0.6002197265625,0.2344970703125
40550,-0.7852783203125,-0.60205078125,0.2349853515625
40590,-0.7841796875,-0.6036376953125,0.23583984375
40630,-0.7823486328125,-0.6063232421875,0.2366943359375
40670,-0.7801513671875,-0.606689453125,0.237060546875
40710,-0.7789306640625,-0.605712890625,0.2364501953125
40750,-0.7784423828125,-0.6051025390625,0.2357177734375
40790,-0.7789306640625,-0.6021728515625,0.2335205078125
40830,-0.7781982421875,-0.6005859375,0.232666015625
40870,-0.7779541015625,-0.60009765625,0.23193359375
40910,-0.777587890625,-0.5997314453125,0.2314453125
40950,-0.77734375,-0.601318359375,0.2308349609375
40990,-0.7781982421875,-0.60205078125,0.2314453125
41030,-0.781005859375,-0.6024169921875,0.231689453125
41070,-0.783203125,-0.6031494140625,0.23193359375
41110,-0.7861328125,-0.6014404296875,0.232177734375
41150,-0.7869873046875,-0.599365234375,0.2310791015625
